id,key,value,type 
7780007781,direction,forward,regular
7780007781,highway,stop,regular
7780015085,direction,backward,regular
7780015085,highway,stop,regular
7780015086,direction,forward,regular
7780015086,highway,stop,regular
7780015093,direction,forward,regular
7780015093,highway,stop,regular
7780015094,direction,backward,regular
7780015094,highway,stop,regular
7780015100,amenity,waste_disposal,regular
7780015102,direction,backward,regular
7780015102,highway,stop,regular
7780015103,direction,backward,regular
7780015103,highway,stop,regular
7780015118,ford,yes,regular
7780015119,direction,backward,regular
7780015119,highway,stop,regular
7780015120,direction,forward,regular
7780015120,highway,stop,regular
7780015121,direction,backward,regular
7780015121,highway,stop,regular
7780015122,direction,backward,regular
7780015122,highway,stop,regular
7780015123,direction,backward,regular
7780015123,highway,stop,regular
7780015124,direction,backward,regular
7780015124,highway,stop,regular
7780015125,ford,yes,regular
7780015128,ford,yes,regular
7780015131,direction,forward,regular
7780015131,highway,stop,regular
7780015132,direction,backward,regular
7780015132,highway,stop,regular
7780015133,direction,backward,regular
7780015133,highway,stop,regular
7780015135,ford,yes,regular
7780015136,ford,yes,regular
7780015137,ford,yes,regular
7780015172,amenity,waste_disposal,regular
7780015173,amenity,waste_disposal,regular
7780087525,direction,forward,regular
7780087525,highway,stop,regular
7780087527,direction,forward,regular
7780087527,highway,stop,regular
7780087528,amenity,waste_disposal,regular
7780087531,amenity,waste_disposal,regular
7780087532,amenity,waste_disposal,regular
7780087533,amenity,waste_disposal,regular
7780087534,amenity,waste_disposal,regular
7780087536,amenity,waste_disposal,regular
7780087537,direction,backward,regular
7780087537,highway,stop,regular
7780087538,amenity,waste_disposal,regular
7780087539,direction,forward,regular
7780087539,highway,stop,regular
7780087540,direction,forward,regular
7780087540,highway,stop,regular
7780087541,direction,backward,regular
7780087541,highway,stop,regular
7780087542,direction,backward,regular
7780087542,highway,stop,regular
7780087543,direction,forward,regular
7780087543,highway,stop,regular
7780087544,direction,forward,regular
7780087544,highway,stop,regular
7780087550,direction,backward,regular
7780087550,highway,stop,regular
7780087551,direction,backward,regular
7780087551,highway,stop,regular
7780087552,direction,backward,regular
7780087552,highway,stop,regular
7780087554,direction,backward,regular
7780087554,highway,stop,regular
7780087559,direction,forward,regular
7780087559,highway,stop,regular
7780087560,amenity,waste_disposal,regular
7780087561,amenity,waste_disposal,regular
7780087562,amenity,waste_disposal,regular
7782165661,traffic_sign,yes,regular
7782165661,direction,forward,traffic_sign
7782178224,amenity,waste_disposal,regular
7782178240,amenity,waste_disposal,regular
7782178252,amenity,waste_disposal,regular
7782178253,amenity,waste_disposal,regular
7782178254,amenity,waste_disposal,regular
7782178255,amenity,waste_disposal,regular
7782178309,direction,backward,regular
7782178309,highway,stop,regular
7782178334,direction,forward,regular
7782178334,highway,stop,regular
7782178340,noexit,yes,regular
7782178342,direction,forward,regular
7782178342,highway,stop,regular
7782178343,direction,forward,regular
7782178343,highway,stop,regular
7782178344,amenity,waste_disposal,regular
7782274459,power,pole,regular
7782274460,power,pole,regular
7782274461,power,pole,regular
7782277943,amenity,waste_disposal,regular
7782277944,amenity,waste_disposal,regular
7782277963,direction,backward,regular
7782277963,highway,stop,regular
7782277964,direction,forward,regular
7782277964,highway,stop,regular
7782277965,direction,forward,regular
7782277965,highway,stop,regular
7782277966,direction,forward,regular
7782277966,highway,stop,regular
7782277967,direction,forward,regular
7782277967,highway,stop,regular
7789822155,barrier,gate,regular
7789822157,barrier,gate,regular
7789961403,amenity,waste_disposal,regular
7789961404,amenity,waste_disposal,regular
7789961411,crossing,traffic_signals,regular
7789961411,highway,crossing,regular
7789961442,amenity,waste_disposal,regular
7789961459,amenity,waste_disposal,regular
7789961460,amenity,waste_disposal,regular
7789961469,crossing,traffic_signals,regular
7789961469,highway,crossing,regular
7789961475,highway,traffic_signals,regular
7789961475,traffic_signals,signal,regular
7789961476,amenity,waste_disposal,regular
7789961477,amenity,waste_disposal,regular
7789961479,direction,forward,regular
7789961479,highway,stop,regular
7789983787,amenity,waste_disposal,regular
7789983803,direction,backward,regular
7789983803,highway,stop,regular
7791628796,barrier,gate,regular
7793447496,access,no,regular
7793447496,barrier,gate,regular
7793447498,barrier,horse_stile,regular
7793447499,barrier,horse_stile,regular
7793448107,barrier,horse_stile,regular
7793448143,ford,yes,regular
7793449125,barrier,horse_stile,regular
7793449130,access,no,regular
7793449130,barrier,gate,regular
7793449186,barrier,horse_stile,regular
7793449193,barrier,horse_stile,regular
7793449497,barrier,horse_stile,regular
7793449519,barrier,horse_stile,regular
7793449547,barrier,gate,regular
7793449555,barrier,horse_stile,regular
7793449565,barrier,horse_stile,regular
7793449567,barrier,horse_stile,regular
7793449572,barrier,horse_stile,regular
7793449573,barrier,horse_stile,regular
7793449581,barrier,horse_stile,regular
7793449590,barrier,horse_stile,regular
7793449604,barrier,horse_stile,regular
7793449607,access,no,regular
7793449607,barrier,gate,regular
7793450472,barrier,horse_stile,regular
7793450473,barrier,horse_stile,regular
7793450474,barrier,horse_stile,regular
7793450475,access,no,regular
7793450475,barrier,gate,regular
7793450483,barrier,horse_stile,regular
7793450487,barrier,horse_stile,regular
7793450488,barrier,horse_stile,regular
7793450493,barrier,horse_stile,regular
7793450503,access,no,regular
7793450503,barrier,gate,regular
7793450505,barrier,horse_stile,regular
7793450506,barrier,horse_stile,regular
7793450510,barrier,horse_stile,regular
7793450511,barrier,horse_stile,regular
7793450513,barrier,horse_stile,regular
7793450514,barrier,horse_stile,regular
7793450515,barrier,horse_stile,regular
7793450516,barrier,horse_stile,regular
7793450517,access,no,regular
7793450517,barrier,gate,regular
7793450617,amenity,parking,regular
7793450618,direction,backward,regular
7793450618,highway,stop,regular
7793450633,wikidata,Q42537;Q1130142,flag
7793450633,man_made,flagpole,regular
7793450634,city,Apache Junction,addr
7793450634,housenumber,3147,addr
7793450634,postcode,85119,addr
7793450634,state,AZ,addr
7793450634,street,South Mountain View Road,addr
7793450634,amenity,place_of_worship,regular
7793450634,facebook,https://www.facebook.com/WatSamakkiAZ/,regular
7793450634,name,Wat Samakki of Arizona,regular
7793450634,th,วัดสามัคคี ออฟ อริโซน่า,name
7793450634,religion,buddhist,regular
7793450635,barrier,gate,regular
7793450636,barrier,gate,regular
7793450637,barrier,gate,regular
7793450663,barrier,horse_stile,regular
7793450686,hiking,yes,regular
7793450686,information,map,regular
7793450686,map_type,topo,regular
7793450686,tourism,information,regular
7793450687,hiking,yes,regular
7793450687,information,map,regular
7793450687,tourism,information,regular
7793450688,amenity,toilets,regular
7793450688,type,mobile,toilets
7793450689,amenity,drinking_water,regular
7793450690,leisure,picnic_table,regular
7793450691,amenity,waste_basket,regular
7793450692,leisure,picnic_table,regular
7793450693,barrier,horse_stile,regular
7793450694,access,no,regular
7793450694,barrier,gate,regular
7793450695,access,no,regular
7793450695,barrier,gate,regular
7793450696,barrier,horse_stile,regular
7793450697,barrier,horse_stile,regular
7793450698,access,no,regular
7793450698,barrier,gate,regular
7793450699,barrier,horse_stile,regular
7793450703,barrier,horse_stile,regular
7793450704,access,no,regular
7793450704,barrier,gate,regular
7793450716,barrier,horse_stile,regular
7793450723,barrier,horse_stile,regular
7793450724,barrier,horse_stile,regular
7793450725,barrier,horse_stile,regular
7793451191,barrier,horse_stile,regular
7793451596,access,no,regular
7793451596,barrier,gate,regular
7793451601,barrier,horse_stile,regular
7793451606,barrier,horse_stile,regular
7793451694,access,no,regular
7793451694,barrier,gate,regular
7793451695,barrier,horse_stile,regular
7793451706,barrier,horse_stile,regular
7793451892,barrier,horse_stile,regular
7793451940,access,no,regular
7793451940,barrier,gate,regular
7793451941,barrier,horse_stile,regular
7793451942,barrier,horse_stile,regular
7793451943,highway,stop,regular
7793451950,barrier,horse_stile,regular
7793451954,barrier,horse_stile,regular
7793452193,barrier,horse_stile,regular
7793452195,access,no,regular
7793452195,barrier,gate,regular
7793452220,access,no,regular
7793452220,barrier,gate,regular
7793452237,access,no,regular
7793452237,barrier,gate,regular
7793452238,highway,stop,regular
7793452239,highway,stop,regular
7793452240,highway,stop,regular
7793452241,crossing,unmarked,regular
7793452241,highway,crossing,regular
7793452242,barrier,horse_stile,regular
7793452243,barrier,horse_stile,regular
7793452375,access,no,regular
7793452375,barrier,gate,regular
7793452381,barrier,horse_stile,regular
7793452386,barrier,horse_stile,regular
7793452387,barrier,horse_stile,regular
7793452390,access,no,regular
7793452390,barrier,gate,regular
7795978984,direction,backward,regular
7795978984,highway,stop,regular
7795987085,direction,backward,regular
7795987085,highway,stop,regular
7795987086,direction,forward,regular
7795987086,highway,stop,regular
7795987091,direction,forward,regular
7795987091,highway,stop,regular
7795987092,direction,forward,regular
7795987092,highway,stop,regular
7795987093,direction,forward,regular
7795987093,highway,stop,regular
7795987097,noexit,yes,regular
7795987100,noexit,yes,regular
7795987102,direction,forward,regular
7795987102,highway,stop,regular
7795987103,direction,backward,regular
7795987103,highway,stop,regular
7795987104,direction,backward,regular
7795987104,highway,stop,regular
7796133561,amenity,waste_disposal,regular
7796133562,amenity,waste_disposal,regular
7796133569,amenity,waste_disposal,regular
7796133570,amenity,waste_disposal,regular
7796133571,amenity,waste_disposal,regular
7796133572,direction,forward,regular
7796133572,highway,stop,regular
7796133573,highway,traffic_signals,regular
7796146388,amenity,waste_disposal,regular
7796146389,amenity,waste_disposal,regular
7796146390,amenity,waste_disposal,regular
7796146391,amenity,waste_disposal,regular
7796146392,amenity,waste_disposal,regular
7796146393,direction,backward,regular
7796146393,highway,stop,regular
7796146394,direction,forward,regular
7796146394,highway,stop,regular
7796146405,direction,backward,regular
7796146405,highway,stop,regular
7796146417,direction,backward,regular
7796146417,highway,stop,regular
7796146418,direction,forward,regular
7796146418,highway,stop,regular
7796146420,direction,backward,regular
7796146420,highway,stop,regular
7796146424,direction,forward,regular
7796146424,highway,stop,regular
7796146432,amenity,waste_disposal,regular
7796146433,amenity,waste_disposal,regular
7796146436,direction,forward,regular
7796146436,highway,stop,regular
7796146437,direction,backward,regular
7796146437,highway,stop,regular
7796146440,traffic_sign,yes,regular
7796146440,direction,forward,traffic_sign
7796146441,traffic_sign,yes,regular
7796146441,direction,forward,traffic_sign
7796146446,amenity,waste_disposal,regular
7796146447,amenity,waste_disposal,regular
7796146448,amenity,waste_disposal,regular
7796146449,amenity,waste_disposal,regular
7796146450,direction,backward,regular
7796146450,highway,stop,regular
7796146451,direction,backward,regular
7796146451,highway,stop,regular
7796146452,amenity,waste_disposal,regular
7796146453,direction,backward,regular
7796146453,highway,stop,regular
7796146455,direction,forward,regular
7796146455,highway,stop,regular
